,Node_1,lat,lon,Node_2,lat,lon
411,424893809,56.7950303,60.4872849,3783103644,56.794666,60.4887367
412,424892031,56.7984145,60.4834594,424904294,56.7977303,60.4697749
413,176267607,56.8163024,60.5226802,1553399292,56.8166603,60.5224526
414,1553399292,56.8166603,60.5224526,3512350116,56.8167266,60.5219816
415,424956907,56.8169139,60.5225621,220561270,56.8191723,60.5220754
416,220561270,56.8191723,60.5220754,424956913,56.8194227,60.5219693
417,424956913,56.8194227,60.5219693,1699842625,56.8221328,60.51848
418,424956913,56.8194227,60.5219693,192094935,56.8209104,60.5225817
419,428712810,56.8509927,60.591621,1204230016,56.8516047,60.5942455
420,175266186,56.789569,60.6143097,1348942855,56.7887722,60.6159088
421,411827206,56.7847495,60.6030329,430297650,56.7882751,60.6011871
422,175281762,56.8315417,60.6717477,175281767,56.8296113,60.6759001
423,175276963,56.8315787,60.6719707,175276967,56.8334772,60.6703502
424,432577084,56.8472295,60.6686182,432577978,56.8472217,60.6688418
425,432578646,56.8494362,60.6699659,432578728,56.8494759,60.6697766
426,175281748,56.841345,60.6683961,175281750,56.839974,60.6683666
427,186368666,56.8417719,60.6691508,186368671,56.8420598,60.6691406
428,432779576,56.8259897,60.4987444,432779607,56.825763,60.5013072
429,3753677017,56.8657989,60.6591105,418998762,56.8625657,60.6646128
430,435320910,56.8729169,60.6804525,435328522,56.8712011,60.683018
431,435327970,56.8749477,60.6856051,435329041,56.8743603,60.6868809
432,440269960,56.8660718,60.5148064,440269956,56.8674987,60.5156356
433,5107229766,56.8069384,60.5932185,5107229794,56.8068497,60.5923714
434,5107229794,56.8068497,60.5923714,179399586,56.8068358,60.5922162
435,175119655,56.8357697,60.5803846,3923909095,56.8359941,60.581932
436,412457842,56.8419345,60.573382,412457857,56.8417377,60.5706752
437,449206488,56.7874385,60.6742767,449206481,56.7888495,60.6736158
438,449207224,56.7872072,60.6697049,449207223,56.7884113,60.668799
439,449207230,56.7862059,60.6703947,411274443,56.7871479,60.6693248
440,453222114,56.8429894,60.5634026,453223425,56.8440852,60.5628329
441,2861412235,56.8053459,60.6082818,3694964868,56.8055859,60.608199
442,414575548,56.8541396,60.5470285,540867729,56.8545808,60.5482816
443,456946647,56.843076,60.5930889,456946649,56.8431906,60.5932354
444,458756765,56.8416733,60.6651389,458757595,56.8418803,60.6710241
445,418997401,56.875744,60.6582697,418997388,56.8754959,60.657511
446,410983329,56.8411473,60.6595923,1483045635,56.8412148,60.6595633
447,319893180,56.8530047,60.5530431,1606501379,56.8568221,60.550097
448,175394261,56.8572491,60.6127036,459485884,56.8597476,60.6132435
449,459485884,56.8597476,60.6132435,175394257,56.8600425,60.6131571
450,175394257,56.8600425,60.6131571,1005022141,56.8611865,60.6127576
451,175394255,56.8627891,60.6123189,536496850,56.863985,60.6121838
452,536496850,56.863985,60.6121838,536496857,56.8652008,60.6120882
453,536496857,56.8652008,60.6120882,3426528148,56.8697695,60.611794
454,243796174,56.8614387,60.6126884,175394255,56.8627891,60.6123189
455,175397205,56.8596417,60.6130427,175397206,56.8584034,60.6130894
456,175397206,56.8584034,60.6130894,175397209,56.8571877,60.6119838
457,175397209,56.8571877,60.6119838,175394261,56.8572491,60.6127036
458,175394257,56.8600425,60.6131571,1005022140,56.8610719,60.6149654
459,462325206,56.7968952,60.7147042,462336788,56.798951,60.7077833
460,175241198,56.7806641,60.7047689,463064085,56.7875838,60.7053472
461,463064085,56.7875838,60.7053472,462325206,56.7968952,60.7147042
462,462325206,56.7968952,60.7147042,462325140,56.7965315,60.7264186
463,176624355,56.816985,60.5636736,469191096,56.8122606,60.5580056
464,453316803,56.8601087,60.5826285,471441994,56.8613009,60.5823286
465,412479670,56.8424775,60.6403361,475991535,56.8423496,60.639172
466,319893180,56.8530047,60.5530431,241920422,56.8534525,60.5546619
467,413451788,56.8414354,60.6321336,192202829,56.8417351,60.6336461
468,413451787,56.841674,60.632025,413451788,56.8414354,60.6321336
469,413451788,56.8414354,60.6321336,176188559,56.8376886,60.633503
470,413451787,56.841674,60.632025,175127328,56.8413101,60.6288714
471,3612122139,56.8363417,60.5852732,220643321,56.8366168,60.5881098
472,3923909098,56.8362513,60.5818451,2374646872,56.8361761,60.5808573
473,176201780,56.8320888,60.5835009,413554877,56.8321064,60.5837047
474,416564074,56.8158147,60.5875432,192144062,56.8155505,60.5839439
475,416564075,56.8175474,60.5854217,474653834,56.8172421,60.5850435
476,1306149679,56.7989373,60.4944331,231270601,56.8001824,60.4946084
477,231270601,56.8001824,60.4946084,419772415,56.8072398,60.4965381
478,419772415,56.8072398,60.4965381,4271975656,56.8087795,60.4980459
479,176267576,56.824926,60.5504491,176267582,56.823375,60.5475964
480,1234581628,56.8444588,60.6503637,457422373,56.8444193,60.6499592
481,482291848,56.8260794,60.5136357,482291855,56.8273711,60.5136486
482,415263369,56.8245251,60.4916237,482310174,56.8202246,60.4914995
483,482313258,56.8190384,60.501979,482313278,56.8198961,60.5030851
484,482313278,56.8198961,60.5030851,482313203,56.8199862,60.5041339
485,175336161,56.8203446,60.5032929,482313278,56.8198961,60.5030851
486,179462993,56.8320417,60.662998,2874362912,56.8355661,60.6616774
487,871025871,56.8419815,60.6745342,3605048985,56.8416742,60.67455
488,475991535,56.8423496,60.639172,410953404,56.8419934,60.6359742
489,410060113,56.8353584,60.6118564,1608497388,56.8349919,60.6119454
490,175031598,56.8502361,60.5556091,319893180,56.8530047,60.5530431
491,485535276,56.8105568,60.5473865,487767549,56.8108491,60.5473965
492,490521151,56.7979392,60.5130559,490521152,56.7978439,60.5128819
493,414443282,56.8146602,60.5964565,702107791,56.808434,60.5983181
494,422443433,56.8117291,60.5476606,422443423,56.8141121,60.5506277
495,412516637,56.8102491,60.5460819,5006791669,56.8097293,60.5454505
496,5006791669,56.8097293,60.5454505,175060071,56.8066204,60.5419742
497,175058340,56.8118739,60.548658,491863809,56.8120101,60.5491788
498,175060064,56.8160132,60.5534666,422443427,56.8145164,60.5512432
499,192116649,56.8098478,60.5644244,192116652,56.806633,60.5728561
500,494064139,56.851066,60.641231,192192660,56.8512514,60.6409204
501,212617843,56.8293549,60.5856645,412486513,56.8292565,60.5846749
502,412486513,56.8292565,60.5846749,176203293,56.8292381,60.5844677
503,176132475,56.8576721,60.6172574,494789959,56.8575685,60.6173252
504,242545360,56.8757199,60.6109,2910142023,56.8749748,60.6073451
505,492227867,56.8090239,60.5451902,492227909,56.8092279,60.5457172
506,220469226,56.8221134,60.6577465,220403457,56.821901,60.6590712
507,220469233,56.8230275,60.6542819,220469234,56.8227753,60.6551971
508,179442766,56.8355816,60.611895,176277605,56.8353875,60.6115189
509,314571916,56.8057541,60.5906644,192117340,56.8018015,60.5857536
510,413541328,56.8075917,60.5889215,1005027689,56.8067939,60.5912543
511,179399582,56.81261,60.5900753,413537567,56.8118498,60.5905415
512,761892211,56.8140659,60.5899719,503093048,56.8141916,60.5910655
513,220533627,56.8100156,60.5466832,175058339,56.8100982,60.5464721
514,796777476,56.8107215,60.5475826,491863809,56.8120101,60.5491788
515,503118102,56.8123694,60.549605,900444494,56.813525,60.5511748
516,491863809,56.8120101,60.5491788,503118102,56.8123694,60.549605
517,503136592,56.8072617,60.5920605,179399586,56.8068358,60.5922162
518,503136594,56.8055744,60.5927378,1616486769,56.8005441,60.5944434
519,176188559,56.8376886,60.633503,724916519,56.8378879,60.6350886
520,176279665,56.8381679,60.6355383,476276888,56.8386232,60.6374148
521,416571303,56.821797,60.5872132,416564069,56.8229195,60.5867898
522,513530361,56.8254697,60.5622381,474644253,56.8255867,60.5611095
523,175036073,56.8300704,60.5614074,455895476,56.8284502,60.5612128
524,474662006,56.8252707,60.5618732,457801803,56.8255182,60.5618636
525,921254648,56.826253,60.5132004,506996271,56.826334,60.5149791
526,179406613,56.843695,60.6279195,409766060,56.8434057,60.6249614
527,409766060,56.8434057,60.6249614,409740819,56.8428999,60.6193243
528,409740819,56.8428999,60.6193243,360181866,56.8426871,60.6167597
529,360181866,56.8426871,60.6167597,317649456,56.84246,60.6141197
530,176188555,56.8439485,60.6311325,662932253,56.8427602,60.6315812
531,360178196,56.8495384,60.6249994,409769016,56.8492758,60.6253537
532,409769016,56.8492758,60.6253537,176188551,56.8461385,60.6295774
533,409769012,56.8490679,60.6197801,1071128522,56.849152,60.6207489
534,176184694,56.8487654,60.6171901,2368611037,56.8487754,60.6172726
535,409769019,56.8492778,60.6245967,409769016,56.8492758,60.6253537
536,409769020,56.8495127,60.6244878,409769012,56.8490679,60.6197801
537,412537658,56.8218047,60.5000966,220822969,56.8216078,60.4999438
538,412747181,56.8627727,60.6118305,412747179,56.8599944,60.6129188
539,412747179,56.8599944,60.6129188,175397205,56.8596417,60.6130427
540,412356843,56.826687,60.543913,192083126,56.8269096,60.5409662
541,474644253,56.8255867,60.5611095,176267569,56.8256802,60.5569693
542,538837615,56.8256412,60.5556218,415369699,56.8254743,60.5543965
543,176279670,56.8396702,60.6466893,192196891,56.8397033,60.6470105
544,455895478,56.8265418,60.5595134,176267569,56.8256802,60.5569693
545,421329726,56.8268243,60.5607421,455895478,56.8265418,60.5595134
546,418813358,56.8507232,60.682743,514618489,56.8457353,60.6873286
547,514618594,56.8583803,60.6809588,418813361,56.8635059,60.6884078
548,514618594,56.8583803,60.6809588,3602461035,56.8539438,60.6770597
549,3602461035,56.8539438,60.6770597,418814402,56.8537427,60.6770377
550,418814402,56.8537427,60.6770377,418814405,56.8537293,60.6766637
551,418814405,56.8537293,60.6766637,418814380,56.8533276,60.6734558
552,514618489,56.8457353,60.6873286,514618493,56.8453975,60.6872866
553,192072558,56.8211593,60.5528614,176267582,56.823375,60.5475964
554,192072558,56.8211593,60.5528614,192073541,56.8204155,60.5543939
555,175058339,56.8100982,60.5464721,175060069,56.8101682,60.546297
556,175058339,56.8100982,60.5464721,487767549,56.8108491,60.5473965
557,176277599,56.8332384,60.5924104,493976681,56.8338703,60.5976145
558,176144584,56.8341375,60.6000014,410049573,56.8342747,60.6014728
559,528622902,56.8695519,60.5497643,528622904,56.8701495,60.5513252
560,412224917,56.823153,60.6562369,175266290,56.8234004,60.6567516
561,175266290,56.8234004,60.6567516,319893997,56.8248346,60.6585477
562,175054394,56.825243,60.5671039,4856966745,56.8251964,60.5687701
563,220514987,56.7921201,60.57361,175258850,56.7917218,60.5731263
564,175258850,56.7917218,60.5731263,175266154,56.7915886,60.5729664
565,175075315,56.860785,60.5484989,241919839,56.8588799,60.5483122
566,412383281,56.8636081,60.6215297,176133255,56.8613001,60.6246661
567,536496842,56.8639545,60.6116191,536496850,56.863985,60.6121838
568,536496857,56.8652008,60.6120882,536496872,56.8651631,60.6115308
569,220403469,56.8181218,60.6689449,539664544,56.8168456,60.6657436
570,415369699,56.8254743,60.5543965,415369698,56.8254639,60.5610832
571,540867697,56.8519717,60.5491234,1049360968,56.8522258,60.5483766
572,540867705,56.8517816,60.5488187,540867706,56.850975,60.5496861
573,540867706,56.850975,60.5496861,540867712,56.8510035,60.5501002
574,540867712,56.8510035,60.5501002,540867716,56.8517396,60.5495394
575,540867735,56.8504255,60.5502926,414575555,56.8491911,60.5517396
576,540867706,56.850975,60.5496861,540867735,56.8504255,60.5502926
577,319893177,56.8521357,60.5498695,540867697,56.8519717,60.5491234
578,540867716,56.8517396,60.5495394,319893177,56.8521357,60.5498695
579,540867735,56.8504255,60.5502926,540867712,56.8510035,60.5501002
580,241918829,56.860039,60.5518958,241918724,56.8608058,60.5511482
581,241918724,56.8608058,60.5511482,241918725,56.8614481,60.5504534
582,179598075,56.8303843,60.6635836,179462993,56.8320417,60.662998
583,544481058,56.801682,60.6377932,175249720,56.8001911,60.6411918
584,544481056,56.8017046,60.6382087,412050738,56.8022018,60.6370749
585,2888591070,56.7960809,60.5959656,2431222034,56.7923093,60.5972104
586,412820513,56.8654457,60.5501223,528622902,56.8695519,60.5497643
587,175036128,56.8654387,60.5498257,175036127,56.8634835,60.5499702
588,176267573,56.8253593,60.5527091,4035906190,56.8251647,60.551481
589,1699781359,56.8362887,60.6217743,1699781363,56.8363161,60.6220106
590,410058305,56.8342843,60.6226439,1699781346,56.8357384,60.6221043
591,413554877,56.8321064,60.5837047,176277596,56.8324717,60.5866573
592,176277596,56.8324717,60.5866573,176277597,56.832843,60.5895165
593,176277597,56.832843,60.5895165,176277599,56.8332384,60.5924104
594,413554877,56.8321064,60.5837047,413554851,56.8329602,60.5832555
595,412486513,56.8292565,60.5846749,411818834,56.8306615,60.5842307
596,175071713,56.859197,60.5502548,175075312,56.8594084,60.5502551
597,179414096,56.8573705,60.6537844,412262632,56.8583989,60.6558947
598,568020069,56.8003452,60.6120698,176157976,56.8000545,60.6125493
599,176267562,56.8280618,60.5673265,176609221,56.8285362,60.5670763
600,492227867,56.8090239,60.5451902,175058339,56.8100982,60.5464721
601,176603000,56.8322749,60.5277371,176602999,56.8320358,60.5313773
602,175036127,56.8634835,60.5499702,175075315,56.860785,60.5484989
603,591780190,56.8597111,60.5502911,175075315,56.860785,60.5484989
604,176203293,56.8292381,60.5844677,2152851726,56.8261347,60.5854175
605,176201780,56.8320888,60.5835009,781288893,56.8301987,60.5841764
606,456766260,56.8322318,60.5786791,541397189,56.8316983,60.5801648
607,600038269,56.8209902,60.5761677,290609674,56.8206548,60.5757768
608,600038269,56.8209902,60.5761677,600645381,56.8212429,60.5754785
609,600645381,56.8212429,60.5754785,412359792,56.822446,60.5722287
610,600645382,56.820724,60.5768975,600038269,56.8209902,60.5761677
611,179442775,56.8357926,60.612879,179442776,56.8357255,60.612213
612,179443339,56.8354001,60.6139471,179442775,56.8357926,60.612879
613,360179251,56.8565908,60.6055227,645034729,56.8566255,60.6058019
614,3207250367,56.8567572,60.6069375,459436065,56.8570613,60.6102387
615,360179247,56.8579223,60.6067681,360179250,56.8578264,60.6054983
616,360179250,56.8578264,60.6054983,2045030954,56.8573413,60.6054962
617,176132465,56.8563768,60.6038503,459785149,56.8565021,60.604894
618,410060113,56.8353584,60.6118564,179443339,56.8354001,60.6139471
619,293106130,56.8249229,60.6261035,3701676381,56.8241414,60.6188934
620,3514100851,56.8239469,60.6171429,225604293,56.8236689,60.6145695
621,225604290,56.8240407,60.6180273,176176333,56.828192,60.6165451
622,1948960586,56.8230797,60.6554377,220469212,56.8232486,60.6545739
623,432779595,56.8260314,60.5068685,432779613,56.82616,60.5095323
624,432779613,56.82616,60.5095323,921254648,56.826253,60.5132004
625,432779577,56.8265194,60.5108953,506996294,56.8267514,60.5163141
626,192127240,56.7974056,60.5802002,220514987,56.7921201,60.57361
627,175129449,56.8394034,60.6113842,418202970,56.8391151,60.6094974
628,175126230,56.843197,60.6473494,179453623,56.8424551,60.6476231
629,3684358044,56.839054,60.6116444,1585537476,56.8392599,60.6134156
630,456228114,56.8082903,60.6072929,1615198889,56.8084598,60.6089352
631,410053830,56.8233611,60.6356687,410053827,56.8232763,60.6358527
632,175127317,56.8433863,60.6472704,1344162072,56.8431755,60.6455106
633,1344162086,56.8429965,60.6455814,2158121644,56.843082,60.6463318
634,618802672,56.827036,60.5102423,618802678,56.8268677,60.5076207
635,176533537,56.8262584,60.5506163,192083472,56.8258469,60.5559137
636,192083137,56.8265388,60.5396076,415369699,56.8254743,60.5543965
637,192083126,56.8269096,60.5409662,618796479,56.827365,60.5344063
638,192082991,56.8259016,60.5437114,4843545532,56.8253011,60.5435891
639,412356843,56.826687,60.543913,412356840,56.8265693,60.543884
640,175355783,56.8268977,60.534375,618832572,56.8270328,60.534402
641,618832572,56.8270328,60.534402,618796479,56.827365,60.5344063
642,618832572,56.8270328,60.534402,3114061635,56.8272648,60.5310939
643,176605399,56.8291779,60.57061,4869735541,56.8284519,60.5684697
644,176605399,56.8291779,60.57061,176605047,56.8295234,60.5716141
645,192083170,56.8260582,60.5480902,798730344,56.8269238,60.5359105
646,179442766,56.8355816,60.611895,410060113,56.8353584,60.6118564
647,541402048,56.8431695,60.6883072,186404998,56.8431541,60.6887615
648,186404995,56.8431161,60.6875692,541402048,56.8431695,60.6883072
649,192083125,56.8265686,60.5455457,176533537,56.8262584,60.5506163
650,176696076,56.8695342,60.6794704,1184114948,56.8697303,60.6798818
651,176697860,56.8694132,60.6791927,176696076,56.8695342,60.6794704
652,176699630,56.8693071,60.6789527,176697860,56.8694132,60.6791927
653,628577088,56.8121413,60.6087217,628577116,56.8118911,60.6067766
654,411276971,56.7820917,60.6678534,411276972,56.781581,60.669429
655,411276972,56.781581,60.669429,1090393934,56.7754504,60.6844044
656,175129447,56.8398597,60.6150376,5228173768,56.8395104,60.6120472
657,175129449,56.8394034,60.6113842,220497815,56.8390519,60.6114138
658,175129446,56.8401403,60.6177046,175129447,56.8398597,60.6150376
659,632375000,56.7802325,60.6481722,410875074,56.7738276,60.6336577
660,176603002,56.8320851,60.5257965,176603001,56.8322964,60.5266978
661,411232472,56.8578569,60.6306934,268277478,56.8597456,60.6277149
662,412351964,56.857722,60.6304096,538716089,56.8555851,60.6338205
663,411232472,56.8578569,60.6306934,412351964,56.857722,60.6304096
664,176134383,56.8622445,60.6326305,418999307,56.8600871,60.632119
665,477361333,56.8439948,60.6450855,192203114,56.8431422,60.6452737
666,175124192,56.8394757,60.6151765,3210491160,56.8397243,60.6172546
667,412372139,56.8317651,60.5353562,176602997,56.8314345,60.5399668
668,175394261,56.8572491,60.6127036,176132470,56.8574265,60.6149621
669,599905974,56.780831,60.5435607,4889154395,56.7769663,60.5505363
670,4967986735,56.8279692,60.566932,474896843,56.8276034,60.5652124
671,1853830366,56.8457528,60.586878,5170589322,56.846058,60.5872801
672,176622200,56.8223613,60.5702081,176620226,56.8227325,60.5706628
673,412359791,56.8222033,60.5716146,3575471895,56.8209665,60.5749404
674,412359792,56.822446,60.5722287,414422156,56.8227553,60.5713251
675,192145051,56.8055377,60.5584694,192144824,56.8051441,60.5594886
676,192116649,56.8098478,60.5644244,192144081,56.8073529,60.5612016
677,176176323,56.8099098,60.6230091,638205794,56.8106236,60.62274
678,645034841,56.8560249,60.603968,928405846,56.854421,60.6044619
679,645034776,56.8566656,60.6060987,3207250367,56.8567572,60.6069375
680,192135439,56.8022414,60.5673724,192135440,56.8035254,60.5638838
681,176624355,56.816985,60.5636736,603470132,56.8168887,60.563976
682,192073543,56.8191767,60.5576495,175031560,56.8225915,60.561323
683,175060062,56.8192576,60.5574233,175060064,56.8160132,60.5534666
684,175060064,56.8160132,60.5534666,422443424,56.8110719,60.5474107
685,422443424,56.8110719,60.5474107,175060069,56.8101682,60.546297
686,241918728,56.8634973,60.5502797,412820513,56.8654457,60.5501223
687,175036127,56.8634835,60.5499702,175036124,56.8618578,60.5499179
688,412820516,56.8742207,60.5281859,192291050,56.8785317,60.5243471
689,241920422,56.8534525,60.5546619,319893201,56.848382,60.5660064
690,319893201,56.848382,60.5660064,175031590,56.8465384,60.5609536
691,176134383,56.8622445,60.6326305,459464835,56.8620255,60.6355642
692,875617143,56.8663113,60.6424774,242545420,56.8670029,60.6338364
693,290609674,56.8206548,60.5757768,416611723,56.8175834,60.5841733
694,416611723,56.8175834,60.5841733,474653834,56.8172421,60.5850435
695,212641540,56.8185298,60.6130515,176195122,56.8161601,60.6139251
696,220470133,56.826097,60.6379331,230710525,56.8235799,60.638887
697,230710525,56.8235799,60.638887,176188570,56.8212204,60.6395093
698,410983328,56.8402704,60.6519033,1483045608,56.8403394,60.6518769
699,1234581628,56.8444588,60.6503637,179457051,56.846159,60.649737
700,176147425,56.8156812,60.6074506,1614180954,56.8171119,60.6069426
701,212641546,56.8177272,60.606712,212641552,56.8172623,60.6051785
702,225604300,56.8226265,60.6048618,1387213376,56.8256779,60.6036911
703,923870247,56.8140028,60.5894284,761892211,56.8140659,60.5899719
704,192135440,56.8035254,60.5638838,192135441,56.8049857,60.5599978
705,175266309,56.8284337,60.6629724,175266312,56.8290837,60.6636644
706,229201118,56.8282096,60.6636241,229201068,56.8270605,60.6623578
707,760853843,56.8238565,60.6748514,229201092,56.8255085,60.6808045
708,220469234,56.8227753,60.6551971,220469226,56.8221134,60.6577465
709,1236679313,56.8080218,60.6133762,537979413,56.8064446,60.6139345
710,176157979,56.8003529,60.6131615,3612986548,56.8015115,60.6126375
711,176620226,56.8227325,60.5706628,176609231,56.8229124,60.5708651
712,192196891,56.8397033,60.6470105,410983326,56.8402551,60.6514808
713,410983326,56.8402551,60.6514808,179460367,56.832278,60.6544578
714,179408141,56.8461118,60.6493186,1479400989,56.8455835,60.644617
715,179457051,56.846159,60.649737,179408141,56.8461118,60.6493186
716,186368671,56.8420598,60.6691406,186368349,56.8436731,60.669017
717,412820514,56.8698137,60.539018,1470630250,56.8707664,60.5366813
718,411275019,56.7850044,60.6703866,411275023,56.780973,60.6744117
719,411225437,56.7822021,60.6603875,651316802,56.7823775,60.6611117
720,412102594,56.7829411,60.6644053,651316802,56.7823775,60.6611117
721,568020070,56.7992498,60.6115901,176147433,56.7996185,60.6117424
722,651316838,56.7817876,60.6822234,411275026,56.7820488,60.6823221
723,411275019,56.7850044,60.6703866,411225448,56.7867767,60.6762552
724,175060069,56.8101682,60.546297,5006791668,56.809376,60.5453342
725,5006791668,56.809376,60.5453342,175060071,56.8066204,60.5419742
726,175060071,56.8066204,60.5419742,175060077,56.8054963,60.5393452
727,3236233266,56.7929169,60.520932,2283319420,56.7899269,60.5154259
728,3236233267,56.7934768,60.5222676,417803538,56.7970886,60.5289319
729,417803538,56.7970886,60.5289319,3806412127,56.7992921,60.5330324
730,241895609,56.7822816,60.609777,430302643,56.7792729,60.6108857
731,410873827,56.7936639,60.6356754,410873843,56.7889544,60.619211
732,1153180667,56.7963836,60.632228,410873827,56.7936639,60.6356754
733,176171245,56.7970897,60.6321631,3709010994,56.7973264,60.6335371
734,3685366385,56.7975476,60.6347555,3708911685,56.7978718,60.6337976
735,176169924,56.7960113,60.6103411,1154170407,56.796556,60.6107938
736,3639208477,56.8561551,60.6013667,459785148,56.8562151,60.6021313
737,241924897,56.8560711,60.5753001,241925111,56.8558647,60.5763207
738,610520819,56.7965041,60.6292196,841989530,56.796778,60.630596
739,175036073,56.8300704,60.5614074,175031572,56.8300511,60.5617096
740,175036073,56.8300704,60.5614074,1615721380,56.8301862,60.5596847
741,192073543,56.8191767,60.5576495,3674518538,56.8188149,60.5586261
742,175276975,56.8399648,60.6689994,186368571,56.8402436,60.6690306
743,457422373,56.8444193,60.6499592,2224695399,56.8436598,60.6502303
744,457422373,56.8444193,60.6499592,179453622,56.8440628,60.6470085
745,175281750,56.839974,60.6683666,250519458,56.8334576,60.6701093
746,528622902,56.8695519,60.5497643,241925326,56.8708454,60.5497361
747,241925326,56.8708454,60.5497361,176397094,56.8757602,60.554053
748,528622904,56.8701495,60.5513252,463190927,56.8700607,60.5515261
749,528622904,56.8701495,60.5513252,241925326,56.8708454,60.5497361
750,652693864,56.8577926,60.5525816,241924545,56.856998,60.554092
751,241924545,56.856998,60.554092,541348909,56.8574331,60.5572646
752,175075308,56.8565867,60.5518611,319892986,56.8580249,60.5507901
753,414575548,56.8541396,60.5470285,540867722,56.8527405,60.5479232
754,175036112,56.8529335,60.5527792,175036094,56.8464467,60.5606395
755,540867716,56.8517396,60.5495394,540867697,56.8519717,60.5491234
756,540867697,56.8519717,60.5491234,540867705,56.8517816,60.5488187
757,179598254,56.8515478,60.6557348,179598255,56.8528794,60.6552904
758,3684358044,56.839054,60.6116444,175129449,56.8394034,60.6113842
759,1060972451,56.8058779,60.6315284,655219417,56.8066394,60.6314805
760,175124189,56.8398992,60.6204012,175126202,56.8399301,60.6206105
761,175129445,56.8405305,60.6200837,175124189,56.8398992,60.6204012
762,175127331,56.8405702,60.62036,175129445,56.8405305,60.6200837
763,179598075,56.8303843,60.6635836,175267781,56.8299141,60.6637019
764,179460670,56.8321274,60.6549866,179460367,56.832278,60.6544578
765,175266317,56.8297923,60.6643736,175270032,56.8302813,60.6654491
766,175267781,56.8299141,60.6637019,175266317,56.8297923,60.6643736
767,540867729,56.8545808,60.5482816,456738465,56.8551915,60.5499105
768,220748852,56.7922508,60.6430826,3689739256,56.7915189,60.6421497
769,618853800,56.8315733,60.5763667,176267558,56.8314321,60.5762321
770,176605047,56.8295234,60.5716141,474624776,56.8310356,60.575336
771,175271079,56.8307405,60.6686502,412229300,56.830789,60.6690016
772,175031579,56.839765,60.5626113,175036080,56.8397755,60.5623477
773,175031579,56.839765,60.5626113,412496968,56.8399651,60.5626275
774,175031590,56.8465384,60.5609536,175036094,56.8464467,60.5606395
775,230726813,56.8265559,60.6931955,230718286,56.8349075,60.6944669
776,416547564,56.870994,60.5493999,1139134027,56.869211,60.5495247
777,413537567,56.8118498,60.5905415,5165808816,56.8117988,60.590571
778,5165808816,56.8117988,60.590571,761499598,56.8104629,60.5910786
779,702107791,56.808434,60.5983181,412413111,56.8074267,60.5986432
780,176195127,56.8149203,60.5991316,414443436,56.8167156,60.5986382
781,414443365,56.8125932,60.599908,176195127,56.8149203,60.5991316
782,192076452,56.8114346,60.578814,314575417,56.8099722,60.5826016
783,314571441,56.8106346,60.5777774,192116652,56.806633,60.5728561
784,314575417,56.8099722,60.5826016,413541328,56.8075917,60.5889215
785,708414979,56.8266473,60.610265,175048158,56.8278883,60.6097093
786,445428494,56.8483882,60.6485137,179408141,56.8461118,60.6493186
787,503401130,56.781187,60.6542769,410875001,56.7800607,60.6495267
788,220464475,56.8297292,60.6439892,614328279,56.8287847,60.6471617
789,223295952,56.82584,60.6117655,708414979,56.8266473,60.610265
790,230853785,56.8132895,60.6082989,176147425,56.8156812,60.6074506
791,176188559,56.8376886,60.633503,220464469,56.8307346,60.636106
792,176141482,56.8419196,60.5959782,176141244,56.8420196,60.5961141
793,648262610,56.8165746,60.6812143,220403490,56.8161116,60.6807991
794,175276967,56.8334772,60.6703502,175276975,56.8399648,60.6689994
795,175394249,56.8757286,60.6113622,242545413,56.8728441,60.6330116
796,175394249,56.8757286,60.6113622,919334010,56.8764114,60.611257
797,679140068,56.8253551,60.5622757,175054394,56.825243,60.5671039
798,175036060,56.8226231,60.5610519,175060062,56.8192576,60.5574233
799,176529951,56.8398047,60.5596349,176533525,56.8395307,60.5540675
800,175054394,56.825243,60.5671039,176609227,56.8244509,60.5670413
801,230718291,56.8351462,60.6848233,268280159,56.8284252,60.6819218
802,175336167,56.8129433,60.5172205,175332959,56.8130399,60.5176472
803,242545420,56.8670029,60.6338364,176134383,56.8622445,60.6326305
804,419750580,56.7932384,60.5214975,490521151,56.7979392,60.5130559
805,419750581,56.7931563,60.5213458,419750582,56.7930602,60.5215086
806,4229779502,56.7763057,60.5520306,1589522272,56.7812154,60.5432151
807,805571450,56.7847226,60.5235881,2283123676,56.7847909,60.523468
808,810975635,56.7942486,60.5062006,1474079205,56.7895263,60.514675
809,411275026,56.7820488,60.6823221,825869546,56.7830151,60.6813326
810,921254612,56.8271827,60.5131021,837169557,56.82842,60.5136614
811,416564071,56.8253133,60.5858984,4778199164,56.8272839,60.5852873
812,175054404,56.8252898,60.5856759,176203297,56.8228968,60.5865779
813,360181868,56.8546452,60.612595,349980756,56.8548762,60.6150621
814,569925896,56.8608044,60.6481305,176134392,56.8610905,60.6482811
815,268280159,56.8284252,60.6819218,3605048985,56.8416742,60.67455
816,220961837,56.7814633,60.6554687,503401130,56.781187,60.6542769
817,686271225,56.8055233,60.610287,176157986,56.8056001,60.6111205
818,458757595,56.8418803,60.6710241,804657816,56.8418812,60.6710648
819,411811583,56.8420229,60.671013,410983333,56.8418309,60.6650873
820,186369503,56.8420647,60.6784927,871025888,56.8420933,60.6740138
821,410983326,56.8402551,60.6514808,1483045606,56.8402015,60.6519277
822,410983333,56.8418309,60.6650873,458755944,56.8416847,60.6638293
823,412502503,56.874178,60.541831,192290906,56.8797246,60.5498484
